	mean_abundance	occurrence	predicted_occurrence	lower_conf_int	upper_conf_int	full_taxonomy
G000445145	2.830985915492958e-05	0.29577464788732394	0.2635203326899559	0.19798019638850933	0.3415182009867997	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium baderi
G000274045	2.859154929577465e-05	0.07746478873239436	0.26589793717998667	0.2000955444476788	0.34403280987285606	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__Helicobacter pylori
G000959245	2.9436619718309856e-05	0.5704225352112676	0.27300007506822876	0.20642946602539047	0.35152902395458385	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__Burkholderia ubonensis
G000175375	3.0140845070422534e-05	0.4084507042253521	0.2788833065243048	0.21169324442106946	0.35772178025786056	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium matruchotii
G000751295	3.098591549295775e-05	0.323943661971831	0.2859008250113121	0.21799149694448472	0.36508888233543246	k__Bacteria; p__; c__; o__; f__; g__; s__bacterium YEK0313
G000220835	3.352112676056338e-05	0.2676056338028169	0.30667515542328994	0.23675746964412406	0.3867771802163926	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces sp. oral taxon 448
G000312425	3.408450704225352e-05	0.2887323943661972	0.31123483385999495	0.2408998013837969	0.3915140018155266	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__Reyranella; s__Reyranella massiliensis
G000238795	3.4788732394366196e-05	0.18309859154929578	0.31690529780837506	0.2460627077441918	0.3973933037158148	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus sputorum
G000158615	3.535211267605634e-05	0.30985915492957744	0.32141833967861744	0.25018075897477854	0.4020635895021022	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Eikenella; s__Eikenella corrodens
G001643095	3.6056338028169015e-05	0.5845070422535211	0.3270304541071596	0.2553126363715557	0.4078602951748727	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__Methylobacterium populi
G000193395	3.676056338028169e-05	0.3380281690140845	0.3326101121503301	0.2604267187382819	0.4136115929070158	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella denticola
G000740095	3.71830985915493e-05	0.07746478873239436	0.3359423181118645	0.2634864701891359	0.4170407130070097	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__Helicobacter pylori
G000213295	3.788732394366197e-05	0.19718309859154928	0.34146999956711	0.2685713097228425	0.42272003851926443	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga sp. oral taxon 329
G000315525	3.985915492957747e-05	0.4507042253521127	0.3567745290053541	0.2827081629316254	0.43838600266850836	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium yanoikuyae
G000284375	4.0985915492957743e-05	0.5	0.3654054704675427	0.29071774449684	0.4471836266474674	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium japonicum
G000221145	4.1267605633802816e-05	0.7323943661971831	0.36755019242232545	0.2927121542318841	0.4493656770224883	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__[Propionibacterium] namnetense
G000613785	4.154929577464789e-05	0.33098591549295775	0.3696897093313921	0.2947033344006942	0.4515408210737477	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella oulorum
G000164675	4.225352112676056e-05	0.39436619718309857	0.3750157319141506	0.29966704424487467	0.456948581905564	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus parasanguinis
G000012005	4.492957746478873e-05	0.971830985915493	0.3949581318615162	0.318339689763321	0.4771101720759901	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Shigella; s__Shigella dysenteriae
G001055885	4.535211267605634e-05	0.36619718309859156	0.3980640573839339	0.3212600324488597	0.48023806050044815	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus parainfluenzae
G000026345	4.633802816901409e-05	0.9647887323943662	0.40526580325650907	0.32804392496328527	0.48747827227262297	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli
G000007525	4.7746478873239436e-05	0.13380281690140844	0.41544385023530295	0.33766088457825527	0.49768122782684565	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium longum
G000174815	4.859154929577465e-05	0.13380281690140844	0.42148856580349836	0.34338856230535775	0.5037245460514369	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas endodontalis
G000183345	4.971830985915493e-05	0.9507042253521126	0.42947585649890674	0.350975287479075	0.511691632364787	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli
G000008865	5.309859154929577e-05	0.9647887323943662	0.45294349591914373	0.37338567059230404	0.5349802545223526	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli
G000173975	5.3380281690140845e-05	0.676056338028169	0.4548657882921169	0.3752292091100967	0.5368800345254998	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__[Eubacterium] hallii
G000006925	5.366197183098592e-05	0.9788732394366197	0.4567829674229579	0.3770690210412082	0.5387735839962944	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Shigella; s__Shigella flexneri
G000026325	5.4225352112676056e-05	0.9577464788732394	0.4606020013360963	0.38073743772671886	0.542542048703096	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli
G000473125	5.450704225352113e-05	0.4859154929577465	0.46250386397636123	0.3825660291962525	0.5444169925259466	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium genosp. SA-4
G000173795	5.690140845070423e-05	0.7183098591549296	0.47846430779008275	0.3979569202918975	0.5601061940167984	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Catenibacterium; s__Catenibacterium mitsuokai
G001553935	5.76056338028169e-05	0.49295774647887325	0.48308884922587136	0.40243153495055006	0.5646370417169576	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces oris
G000013985	5.8028169014084514e-05	0.4295774647887324	0.48584842249770666	0.4051048691988228	0.5673374798893567	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__Sphingopyxis alaskensis
G000011365	5.9436619718309857e-05	0.5	0.4949651647990966	0.41395383009978465	0.576241734257436	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium diazoefficiens
G000159995	6.47887323943662e-05	0.323943661971831	0.5284707196125806	0.4467010341799589	0.6087405695680803	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__Alloprevotella tannerae
G001683355	6.52112676056338e-05	0.528169014084507	0.5310398820166685	0.4492267269965496	0.6112178582675893	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella scopos
G000220255	6.52112676056338e-05	0.4295774647887324	0.5310398820166685	0.4492267269965496	0.6112178582675893	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella pallens
G000299455	6.577464788732393e-05	0.9859154929577465	0.5344482842506112	0.45258069799321987	0.6145011373523916	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli
G000242235	6.661971830985915e-05	0.4295774647887324	0.5395242442750622	0.4575824508556962	0.6193839033270205	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Stomatobaculum; s__Stomatobaculum longum
G000208405	6.661971830985915e-05	0.3591549295774648	0.5395242442750622	0.4575824508556962	0.6193839033270205	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Selenomonas; s__Selenomonas sputigena
G000314675	6.76056338028169e-05	0.5352112676056338	0.5453908270946788	0.4633735072017815	0.6250169614559526	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Afipia; s__Afipia broomeae
G000763765	7.014084507042254e-05	0.4647887323943662	0.5602044207112882	0.47804547489959115	0.6391918019369439	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__Rothia dentocariosa
G000739895	7.056338028169014e-05	0.47183098591549294	0.5626355337166598	0.48046009421314917	0.6415113377745243	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas paucimobilis
G000186425	7.43661971830986e-05	0.36619718309859156	0.5840349744508848	0.5017972437878462	0.6618457486577618	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__Lautropia mirabilis
G000344275	7.816901408450704e-05	0.4647887323943662	0.6045820785524418	0.5224265819899454	0.6812281986812352	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus oralis
G001610975	8e-05	0.49295774647887325	0.6141766685845031	0.5321081461011095	0.690230372316109	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__Sphingopyxis terrae
G000367345	8.338028169014085e-05	0.45774647887323944	0.6313894819073127	0.5495561400907893	0.7063012351947495	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium xenophagum
G000160695	8.352112676056338e-05	0.4084507042253521	0.6320927593299746	0.5502712174997046	0.7069556640267278	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Selenomonas; s__Selenomonas flueggei
G000185845	8.492957746478873e-05	0.4788732394366197	0.6390649359865885	0.5573698083318873	0.7134341327391348	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella salivae
G000286635	8.95774647887324e-05	0.5070422535211268	0.6613024024913352	0.5801270035372053	0.7339804023950167	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella; s__Veillonella sp. ACP1
G000187465	9.352112676056338e-05	0.44366197183098594	0.679264607825415	0.5986426469094474	0.7504429219959688	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus infantis
G000239695	9.830985915492958e-05	0.45774647887323944	0.699994400266755	0.620166500592916	0.7692866092089383	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces graevenitzii
G001314325	0.00010126760563380282	0.5211267605633803	0.7122234043859524	0.6329454633038671	0.7803214316722156	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__Sphingopyxis macrogoltabida
G001468395	0.00011647887323943662	0.5422535211267606	0.7686121304566006	0.6927287839673331	0.8303450090853322	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__Sphingopyxis sp. H073
G000196295	0.00012309859154929577	0.44366197183098594	0.789993544048445	0.715810070828141	0.8489001780662715	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria lactamica
G000006845	0.00012859154929577464	0.4507042253521127	0.8064032344133192	0.7337009113418036	0.8629642569651605	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria gonorrhoeae
G001457475	0.0001335211267605634	0.8591549295774648	0.8201582812286606	0.7488267972299676	0.8746238498231997	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__Achromobacter xylosoxidans
G000240185	0.00016577464788732394	0.14788732394366197	0.8906278716224686	0.8286508526265953	0.9320266422219375	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella; s__Klebsiella pneumoniae
G000165735	0.00016647887323943664	0.5070422535211268	0.8918392247247824	0.8300659836531733	0.9329704034050165	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Megasphaera; s__Megasphaera micronuciformis
G000008805	0.00016647887323943664	0.47183098591549294	0.8918392247247824	0.8300659836531733	0.9329704034050165	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria meningitidis
G000613925	0.0001715492957746479	0.5774647887323944	0.9002073563114708	0.839892940618729	0.9394388770381177	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella histicola
G000164695	0.00017845070422535213	0.5633802816901409	0.9106502355265138	0.8522923242161952	0.947375121739039	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__Rothia dentocariosa
G000818035	0.00018323943661971832	0.5704225352112676	0.9172983158616634	0.8602738658307568	0.9523395203972208	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria elongata
G001427085	0.0001836619718309859	0.6338028169014085	0.9178625823763702	0.860954731481595	0.9527574622560754	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__Sphingopyxis sp. Root1497
G001278035	0.00020422535211267606	0.6267605633802817	0.9414065303931687	0.8899289476982591	0.9696308485719086	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__Sphingopyxis sp. 113P3
G000803645	0.0002067605633802817	0.6338028169014085	0.9438304988284507	0.8929856193061495	0.9712944193504199	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__Sphingopyxis fribergensis
G000154225	0.0002202816901408451	0.6830985915492958	0.9552594005725675	0.9076373216106813	0.9788984468059679	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces odontolyticus
G001411495	0.0002743661971830986	0.971830985915493	0.9825926179787178	0.9451402908777762	0.9946220004090982	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__Burkholderia cepacia
G000173895	0.00030816901408450706	0.5352112676056338	0.9905904826807093	0.9573583535299957	0.9979783402192002	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria cinerea
G000144405	0.00036802816901408453	0.676056338028169	0.9969645946517872	0.9680297343358815	0.9997193955917796	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella melaninogenica
G000145515	0.0004787323943661972	0.9929577464788732	0.9996685467477259	0.9730185546004216	0.9999960355156948	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium acnes
G000145555	0.0004794366197183099	1.0	0.9996733316854622	0.9730277600817362	0.9999961478396745	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium acnes
G000144735	0.0004811267605633803	1.0	0.9996845424867348	0.973049334111105	0.9999964048286397	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium acnes
G001063255	0.0004971830985915493	0.7112676056338029	0.9997739513355569	0.9732217045111592	0.9999981420744551	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Morococcus; s__Morococcus cerebrosus
G000008345	0.0005764788732394367	0.9929577464788732	0.9999580471566406	0.9735784049321958	0.9999999351408708	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium acnes
G001553215	0.0012046478873239436	0.647887323943662	0.9999999999873258	0.9736600356623109	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas somerae
